case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g8_s9133021_b4,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__atlas_relax_256.npz,9f98bfa258286fc163e621e7d5d2794422b165b2475ef410ce47aa5e425cff54,0.03915989400002218,0.008314593000022796,0.0,2,8,True,True,0.15895085978297047,0.5492081747602074,0.2832861141387149,0.97265625,0.9856770833333334,0.1377904771596565,1.0,0.6001908647996034,0.16613024696146036,0.5988343701681527,,self-report; not geometry-derived layer count or success,0.6001739579469433,0.004504929655005501,0.1409729975984508,0.15458204125482858,7.956120701816541,0.043879298183458815,0.9945150877270676,7.8954834952429485,0.10451650475705154,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__bias_only.npz,79a85ae092419b7686f1cdfef2dc3f6263102bfcd4569be390fdeb05339dbb66,,,,,8,True,True,0.8667172566682696,1.1269451610562777,2.1268563415040163,0.6888020833333334,0.9635416666666666,0.7953084655791235,1.0,1.1526233809803035,0.8738966438467596,1.1514852446597086,,self-report; not geometry-derived layer count or success,1.1526111492222169,0.005310091440529976,0.11643485803117555,0.12642675446119422,7.919311987516801,0.08068801248319879,0.9899139984396002,7.941203603827109,0.05879639617289101,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__old_original.npz,d5f3e2d87778aebec08eb08270dfabd830a50cd5be4e5ad459bf42c2aa23c33e,,,0.0,,8,True,True,0.2094110844822108,0.6488244930151694,1.2395185056040576,0.9427083333333334,0.98046875,0.18519333771596833,1.0,0.692523555722964,0.21659047166070064,0.6894007937537834,,self-report; not geometry-derived layer count or success,0.6922882355057786,0.018051986358095323,0.1696263956592953,0.1866989371526349,7.88936152849038,0.11063847150961958,0.9861701910612976,7.7436936348260454,0.25630636517395455,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__whole_spatial.npz,c8cbf640792225e10374180d2a8b36148fc941a701c70dc9bfd0579dccea5f77,,,,,8,True,True,0.14549485962547018,0.544371385622552,0.1203666205006887,0.97265625,0.9856770833333334,0.12373832026356352,1.0,0.5957939935765715,0.15267424680396,0.5934325393814328,,self-report; not geometry-derived layer count or success,0.5957837939338984,0.003486211073616928,0.09386963227046861,0.0990844293514235,7.916474331641556,0.083525668358444,0.9895592914551945,7.851607461301275,0.14839253869872504,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__local_spatial_96.npz,c4ee0831312d2f31d2d6c1c6f4de8b2e13c14e88d4b20fb44177b029328a8feb,,,,,8,True,True,0.3814358870911321,0.7644264889344202,1.6974530997966175,0.8828125,0.9700520833333334,0.3764281016152249,1.0,0.8117265749890676,0.388615274269622,0.7953960125442799,,self-report; not geometry-derived layer count or success,0.811627141911916,0.01270492248607317,0.4174931869176648,0.5034254386602064,7.802227300274578,0.1977726997254221,0.9752784125343222,7.482693515083238,0.5173064849167623,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__apss_2.npz,09bf1698f2992b153176c9c7ddc27f68ddae56befcb8bd6d0e88a16af59363e2,,,,,8,True,True,0.45350738345219116,0.7209212488961887,1.2034928596018324,0.9296875,0.9830729166666666,0.43815122995861727,1.0,0.7681165659671645,0.46068677063068114,0.7588487217699145,,self-report; not geometry-derived layer count or success,0.7681124264875212,0.002521743175227147,0.13537977536012727,0.1406146809708421,7.924545110955776,0.0754548890442237,0.990568138869472,7.950701791468512,0.04929820853148836,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133021_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133021_b4__rimls_2.npz,27c3a36257fbcf32a469cbb3e60f0f20a1b1cdc6d868289dc15e0917a735a0e3,,,,,8,True,True,0.4673301060604585,0.7308296703118824,1.1977146818241797,0.92578125,0.9830729166666666,0.4644200757224272,1.0,0.783889036930753,0.474509451090054,0.7688736121588369,,self-report; not geometry-derived layer count or success,0.7838858702722,0.0022281399908592858,0.16897581416046348,0.2370290124428755,7.959334957363267,0.040665042636732984,0.9949168696704084,8.108445125477479,0.10844512547747875,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
ghost_s9133033_b0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__global_hard.npz,f8b1ec3e24ae69cda61591362f67a24ebe2bfb271297cc964ff1e7bc9a7d36cb,0.038435843000002023,0.00012298700005430874,0.0,0,0.0,True,True,0.04321916257388153,0.05173412219941501,0.09280165594035805,1.0,1.0,0.04330714424904012,1.0,0.05176261426608093,0.04321916257388153,0.051733699650146084,,self-report; not geometry-derived layer count or success,0.05176219194940074,0.00020909388436692015,0.10160719865684299,0.10160719865684299,,,,,,
ghost_s9133033_b0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_hard_96.npz,240624b21ce11e23c116c45277e78567534ecf019543d4b0f4319e7e3aeb486a,0.038435843000002023,0.001756918000069163,0.0,0,0.0,True,True,0.11624701235625905,0.14139378366011454,0.2574619401125363,1.0,1.0,0.11744398148357228,1.0,0.14196103821125722,0.11624701235625905,0.14081904885167798,,self-report; not geometry-derived layer count or success,0.14138848186320582,0.012737094112706732,0.08254857736462726,0.08254857736462726,,,,,,
ghost_s9133033_b0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_hard_256.npz,96c22607e3dccf7083a9f5414fedbc79411fa774e3e0407a15b8cbe917f8fbb8,0.038435843000002023,0.001116158000058931,0.0,0,0.0,True,True,0.10993492931024719,0.1460017540687256,0.30742897216115267,1.0,1.0,0.11031797140187101,1.0,0.14611623378975555,0.10993492931024719,0.14496404723891407,,self-report; not geometry-derived layer count or success,0.14507929891276758,0.01737673168010399,0.17385837577801722,0.17385837577801722,,,,,,
ghost_s9133033_b0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_tied_96.npz,2c059cc37609aa9dbd84d8ac738ed2376f9d3299098da04373fb67960d56cc68,0.038435843000002023,0.0015327710000292427,0.0,0,0.0,True,True,0.07572030962926503,0.09420962928158964,0.19030551729677705,1.0,1.0,0.07579539083686568,1.0,0.09422519450651574,0.07572030962926503,0.09393072226414659,,self-report; not geometry-derived layer count or success,0.09394633276926008,0.007243882867507775,0.11753137142440288,0.11753137142440287,,,,,,
ghost_s9133033_b0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_tied_256.npz,73f73241ba1424869b2c3ea40915fda769b7e08d36eeabf63afe73c8ebc7c9e6,0.038435843000002023,0.0010485120000112147,0.0,0,0.0,True,True,0.0974946793622851,0.10854732542752932,0.18143906808939392,1.0,1.0,0.09753363972394387,1.0,0.1085608393376785,0.0974946793622851,0.09705987407444598,,self-report; not geometry-derived layer count or success,0.09707494924771891,0.04859948627561859,0.15805716703059405,0.15805716703059405,,,,,,
ghost_s9133033_b0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_relax_96.npz,240624b21ce11e23c116c45277e78567534ecf019543d4b0f4319e7e3aeb486a,0.038435843000002023,0.012671353999962776,0.0,0,0.0,True,True,0.11624701235625905,0.14139378366011454,0.2574619401125363,1.0,1.0,0.11744398148357228,1.0,0.14196103821125722,0.11624701235625905,0.14081904885167798,,self-report; not geometry-derived layer count or success,0.14138848186320582,0.012737094112706732,0.08254857736462726,0.08254857736462726,,,,,,
ghost_s9133033_b0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__atlas_relax_256.npz,96c22607e3dccf7083a9f5414fedbc79411fa774e3e0407a15b8cbe917f8fbb8,0.038435843000002023,0.005685610999989876,0.0,0,0.0,True,True,0.10993492931024719,0.1460017540687256,0.30742897216115267,1.0,1.0,0.11031797140187101,1.0,0.14611623378975555,0.10993492931024719,0.14496404723891407,,self-report; not geometry-derived layer count or success,0.14507929891276758,0.01737673168010399,0.17385837577801722,0.17385837577801722,,,,,,
ghost_s9133033_b0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__bias_only.npz,c91af5fe4897c36fc3f8bee3f5f3a455135df7f789050fc97a8ace5a8a48aec7,,,,,0.0,True,True,0.7679374639242437,0.9687180655386899,1.8820226507593907,0.7278645833333334,0.98046875,0.7139160038226856,1.0,0.9687180680869822,0.7679374639242437,0.9687180429726541,,self-report; not geometry-derived layer count or success,0.9687180455209465,0.00020909388436693636,0.10148823743048185,0.10148823743048185,,,,,,
ghost_s9133033_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__old_original.npz,3af7b55dfaeaa190110fa190072bfafffa774c72b2f64e0fdf2f907ae9729c3a,,,0.0,,0.0,True,True,0.042770503397964954,0.05116198703735702,0.0915100630458629,1.0,1.0,0.04278170037770321,1.0,0.051164873395421105,0.042770503397964954,0.05116028001372106,,self-report; not geometry-derived layer count or success,0.05116316646795387,0.0004179312645776925,0.10062148986325335,0.10062148986325335,,,,,,
ghost_s9133033_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__whole_spatial.npz,cfff55e586181d5a6fa2c7849c8fd78adfad763e956a739de18d455fc565ca04,,,,,0.0,True,True,0.043164599549507715,0.051669050696278036,0.09268510843654613,1.0,1.0,0.043175200539837255,1.0,0.051671908729401084,0.043164599549507715,0.0516686276148503,,self-report; not geometry-derived layer count or success,0.051671485671374646,0.00020909388436697918,0.10147825957168423,0.10147825957168423,,,,,,
ghost_s9133033_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__local_spatial_96.npz,c0906db81976fec4c40cad05e55fd68ca0a003969eb0dad8967fef79da41ad6f,,,,,0.0,True,True,0.11624701235625907,0.14139378366011457,0.2574619401125364,1.0,1.0,0.11744398148357232,1.0,0.14196103821125722,0.11624701235625907,0.14081904885167798,,self-report; not geometry-derived layer count or success,0.14138848186320585,0.012737094112706725,0.08254857736462731,0.08254857736462731,,,,,,
ghost_s9133033_b0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__apss_2.npz,27b5ff68b81d0955fb5885f3f583c46ddafab08602c295a34c050930450edf8d,,,,,0.0,True,True,0.325239072132919,0.413879745956455,0.8111911578233526,0.9778645833333334,1.0,0.3274928755281078,1.0,0.4148297975206628,0.325239072132919,0.4138734508417449,,self-report; not geometry-derived layer count or success,0.41482348849617207,0.0022878598952534757,0.0991356856589344,0.0991356856589344,,,,,,
ghost_s9133033_b0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b0__rimls_2.npz,ac09995ddc9295d8dbe9c91cb08a41e052e46ce0c85d2d2c14a662887b89f453,,,,,0.0,True,True,0.33547472678895907,0.42714951456188244,0.8432556693240295,0.9700520833333334,1.0,0.35418159662340837,1.0,0.441458543374834,0.33547470564492027,0.4271408234811055,,self-report; not geometry-derived layer count or success,0.4414479359527958,0.0030602878371933733,0.10004151725521536,0.10004151725521536,,,,,,
ghost_s9133033_b4,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__global_hard.npz,59f5316a51ff3458bfdbe011e481e128c75923d86e1a2948b646764588f0c5f0,0.03993149600000834,0.00012897400006295356,0.0,0,0.0,True,True,0.043219606872463505,0.05173477323851308,0.09280202030390564,1.0,1.0,0.043448807374874665,1.0,0.05181284412724423,0.043219606872463505,0.05173435069456163,,self-report; not geometry-derived layer count or success,0.051812422219981454,0.00020909388436691478,0.10160793714920209,0.1016079371492021,,,,,,
ghost_s9133033_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_hard_96.npz,d691ec3e49a0f550e7bef66e1f2154fcd8085e629f801ad988ece2ad12e8a244,0.03993149600000834,0.001950546000102804,0.0,0,0.0,True,True,0.11624989572494943,0.14139554486593903,0.2574503869969206,1.0,1.0,0.11749781518343971,1.0,0.14198292574217444,0.11624989572494943,0.1408207674308761,,self-report; not geometry-derived layer count or success,0.14141040840334368,0.01273764489642323,0.08255577307802603,0.08255577307802603,,,,,,
ghost_s9133033_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_hard_256.npz,63e61040e56b8d995403540062cc585f648276546472578b651b1ba196e5fd4c,0.03993149600000834,0.0012026580000110698,0.0,0,0.0,True,True,0.10993520712265598,0.1460022728908698,0.3074305150740061,1.0,1.0,0.11039119714553092,1.0,0.1461323331718019,0.10993520712265598,0.14496449750240542,,self-report; not geometry-derived layer count or success,0.1450954411456506,0.017377334576498076,0.17385807862814448,0.17385807862814448,,,,,,
ghost_s9133033_b4,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_tied_96.npz,a9d5319dfcb30d46b192b87dacccb18bb5f68d634e979d224909d82e90a55ce3,0.03993149600000834,0.0016826469999386973,0.0,0,0.0,True,True,0.07572035943907744,0.09420968664156455,0.19030349377686595,1.0,1.0,0.07588844917289136,1.0,0.0942525043821002,0.07572035943907744,0.09393077054940809,,self-report; not geometry-derived layer count or success,0.0939737144445486,0.007244002746565897,0.11753158440226824,0.11753158440226824,,,,,,
ghost_s9133033_b4,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_tied_256.npz,fe2d027cd4770aed61ad91d32d06c1d6f228a568ef0a8418aae305ae5b0ec8d1,0.03993149600000834,0.001215232000049582,0.0,0,0.0,True,True,0.09749482374636603,0.1085475106618376,0.18144144450911906,1.0,1.0,0.09760837715413902,1.0,0.10858468544510538,0.09749482374636603,0.09706007583699228,,self-report; not geometry-derived layer count or success,0.09710161069504303,0.048599497051315076,0.1580574191418855,0.1580574191418855,,,,,,
ghost_s9133033_b4,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_relax_96.npz,d691ec3e49a0f550e7bef66e1f2154fcd8085e629f801ad988ece2ad12e8a244,0.03993149600000834,0.013043824999954268,0.0,0,0.0,True,True,0.11624989572494943,0.14139554486593903,0.2574503869969206,1.0,1.0,0.11749781518343971,1.0,0.14198292574217444,0.11624989572494943,0.1408207674308761,,self-report; not geometry-derived layer count or success,0.14141040840334368,0.01273764489642323,0.08255577307802603,0.08255577307802603,,,,,,
ghost_s9133033_b4,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__atlas_relax_256.npz,63e61040e56b8d995403540062cc585f648276546472578b651b1ba196e5fd4c,0.03993149600000834,0.005618578000053276,0.0,0,0.0,True,True,0.10993520712265598,0.1460022728908698,0.3074305150740061,1.0,1.0,0.11039119714553092,1.0,0.1461323331718019,0.10993520712265598,0.14496449750240542,,self-report; not geometry-derived layer count or success,0.1450954411456506,0.017377334576498076,0.17385807862814448,0.17385807862814448,,,,,,
ghost_s9133033_b4,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__bias_only.npz,d1663e93bd504423136d11f3dbeda37112079029d791944d34c9be5cff466e8c,,,,,0.0,True,True,0.7679374553579761,0.9687181428680871,1.8820209874728788,0.7278645833333334,0.9791666666666666,0.7139103037159185,1.0,0.96872077538676,0.7679374553579761,0.9687181203020532,,self-report; not geometry-derived layer count or success,0.9687207528207873,0.0002090938843669427,0.10148897588216166,0.10148897588216166,,,,,,
ghost_s9133033_b4,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/ghost_s9133033_b4__old_original.npz,0e5b2e36444918894eea693fe4fa374e2da43848270896843a3103832fd1cc5a,,,0.0,,0.0,True,True,0.04277083241208716,0.05116250391842018,0.09150970280089593,1.0,1.0,0.04293071211870334,1.0,0.051214891637078604,0.04277083241208716,0.05116079767890902,,self-report; not geometry-derived layer count or success,0.05121318714280579,0.0004178373770450932,0.10062198678031335,0.10062198678031335,,,,,,
